# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.102,0.4434184,9.5652962,102.136181,9.5886537,102.3855871,0.0310068,0,0.0310068,0,0.6688707,7.1420575,33,-106.9999997,9.791394,30.4613099,0,0,0,29511.8261139,7958.8010321,20.0891358,0.1115625,NaN,170.7047999,NaN,0.0346388,2003223.6360133,3310.4549677,0.6064862,0.3946995,0.4323822,0.3112634,0.0129101,0.070526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001174,15.748,194.778355,86,0,5.8956695,5.9751178,857.4264326,334.9198214,0.002,0.2185398
0.104,0.4627532,9.7694506,102.0827817,9.7933066,102.3320574,0.0323589,0,0.0323589,0,0.6831465,7.1383235,33,-106.9999997,9.791394,29.9516845,0,0,0,29508.6481882,7955.6231064,20.0870042,0.1115587,NaN,170.6962586,NaN,0.0351648,2033642.3372259,3308.5437742,0.6311953,0.3938309,0.4366363,0.3103935,0.0129086,0.0705288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011991,15.748,194.778355,86,0,5.8944516,5.9749921,857.424376,334.9197452,0.002,0.2211016
0.106,0.4824961,9.9734981,102.0293597,9.9978524,102.278505,0.0337394,0,0.0337394,0,0.6974149,7.1345878,33,-106.9999996,9.7913939,29.4573718,0,0,0,29505.4702626,7952.4451808,20.0848722,0.1115549,NaN,170.6877155,NaN,0.0356933,2064200.9122135,3306.6325806,0.6562349,0.392975,0.4406158,0.3095362,0.0129072,0.0705317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012241,15.748,194.778355,86,0,5.8932336,5.9748638,857.4222759,334.9196674,0.002,0.2232714
0.108,0.5026471,10.1774388,101.9759153,10.202291,102.2249301,0.0351485,0,0.0351485,0,0.7116758,7.1308507,33,-106.9999996,9.7913938,28.9777624,0,0,0,29502.2923369,7949.2672551,20.0827398,0.1115511,NaN,170.6791705,NaN,0.0362241,2094892.2865143,3304.7213871,0.6815978,0.3921317,0.4443333,0.3086913,0.0129058,0.0705346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012492,15.748,194.778355,86,0,5.8920157,5.9747328,857.4201324,334.9195881,0.002,0.2254636
0.11,0.5232058,10.3812725,101.9224487,10.4066225,102.1713329,0.0365861,0,0.0365861,0,0.7259293,7.1271119,33,-106.9999996,9.7913938,28.5122745,0,0,0,29499.1144113,7946.0893295,20.0806069,0.1115472,NaN,170.6706237,NaN,0.036757,2125709.7682608,3302.8101935,0.707277,0.3913008,0.447801,0.3078586,0.0129046,0.0705375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012742,15.748,194.778355,86,0,5.8907977,5.9745992,857.4179455,334.9195071,0.002,0.2275937
0.112,0.5441721,10.5850269,101.8828607,10.6108745,102.1316483,0.0380522,0,0.0380522,0,0.7401772,7.1243436,33,-106.9999996,9.7913937,28.0602925,0,0,0,29495.9082194,7942.8831376,20.0784546,0.1115434,NaN,170.661999,NaN,0.0372921,2156651.238662,3301.3068545,0.7332694,0.3904819,0.4510312,0.307038,0.0129034,0.0705406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012992,15.748,194.778355,86,0,5.8895798,5.9744629,857.4157153,334.9194245,0.002,0.2301617
0.114,0.565546,10.7888678,101.9261319,10.8152132,102.1750252,0.0395468,0,0.0395468,0,0.7544311,7.1273695,33,-106.9999996,9.7913937,27.6209422,0,0,0,29492.6737613,7939.6486796,20.0762829,0.1115395,NaN,170.6532964,NaN,0.0378297,2187736.2134344,3302.2506426,0.7595903,0.3896744,0.4540376,0.3062284,0.0129023,0.0705436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013242,15.748,194.778355,86,0,5.8883618,5.974324,857.4134418,334.9193403,0.002,0.232602
0.116,0.5873276,10.9928229,101.9831984,11.0196662,102.232231,0.0410699,0,0.0410699,0,0.7686931,7.1313599,33,-106.9999996,9.7913936,27.193695,0,0,0,29489.4393033,7936.4142215,20.0741108,0.1115356,NaN,170.6445919,NaN,0.0383698,2218963.6006433,3303.6022852,0.7862381,0.388878,0.4568308,0.3054298,0.0129013,0.0705468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013492,15.748,194.778355,86,0,5.8871439,5.9741824,857.4111248,334.9192545,0.002,0.2345631
0.118,0.6095174,11.1968921,102.0402665,11.2242337,102.2894385,0.0426216,0,0.0426216,0,0.782963,7.1353505,33,-106.9999995,9.7913935,26.7781034,0,0,0,29486.2048452,7933.1797634,20.0719382,0.1115318,NaN,170.6358854,NaN,0.0389122,2250328.3943722,3304.9539278,0.8132078,0.3880924,0.459421,0.304642,0.0129004,0.07055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013743,15.748,194.778355,86,0,5.8859259,5.9740381,857.4087645,334.9191671,0.002,0.2372611
0.12,0.6321153,11.4010754,102.0973364,11.4289157,102.3466477,0.0442018,0,0.0442018,0,0.7972409,7.1393412,33,-106.9999995,9.7913935,26.3737391,0,0,0,29482.9703871,7929.9453053,20.0697652,0.1115279,NaN,170.627177,NaN,0.0394569,2281825.8337075,3306.3055703,0.8404949,0.3873175,0.4618177,0.3038647,0.0128996,0.0705532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013993,15.748,194.778355,86,0,5.884708,5.9738913,857.4063607,334.9190781,0.002,0.2398746
0.122,0.6551218,11.6053729,102.1544083,11.633712,102.4038589,0.0458106,0,0.0458106,0,0.8115267,7.1433321,33,-106.9999995,9.7913934,25.9801922,0,0,0,29479.735929,7926.7108472,20.0675917,0.111524,NaN,170.6184668,NaN,0.0400039,2313451.3939891,3307.6572129,0.8680948,0.3865533,0.4640302,0.3030979,0.0128988,0.0705566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014244,15.748,194.778355,86,0,5.88349,5.9737417,857.4039135,334.9189875,0.002,0.2418914
0.124,0.6785369,11.8097845,102.2114822,11.8386228,102.4610722,0.0474479,0,0.0474479,0,0.8258206,7.1473231,33,-106.9999995,9.7913933,25.5970704,0,0,0,29476.5014709,7923.4763892,20.0654177,0.1115201,NaN,170.6097546,NaN,0.040553,2345200.7734648,3309.0088555,0.8960032,0.3857995,0.4660674,0.3023414,0.0128982,0.0705599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014495,15.748,194.778355,86,0,5.8822721,5.9735895,857.4014228,334.9188952,0.002,0.2443026
0.126,0.702361,12.0143103,102.2685584,12.043648,102.5182878,0.0491139,0,0.0491139,0,0.8401224,7.1513142,33,-106.9999995,9.7913932,25.2239981,0,0,0,29473.2670128,7920.2419311,20.0632433,0.1115162,NaN,170.6010405,NaN,0.0411041,2377069.8807443,3310.3604981,0.9242161,0.3850559,0.4679378,0.301595,0.0128976,0.0705634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014746,15.748,194.778355,86,0,5.8810541,5.9734347,857.3988886,334.9188014,0.002,0.2471582
0.128,0.7265943,12.2189502,102.3256369,12.2487877,102.5755056,0.0508084,0,0.0508084,0,0.8544322,7.1553056,33,-106.9999995,9.7913932,24.8606156,0,0,0,29470.0325548,7917.007473,20.0610685,0.1115123,NaN,170.5923245,NaN,0.0416573,2409054.8230085,3311.7121407,0.9527295,0.3843224,0.4696498,0.3008585,0.012897,0.0705669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014997,15.748,194.778355,86,0,5.8798362,5.9732771,857.3963108,334.9187059,0.002,0.2507819
0.13,0.7512369,12.4237044,102.3827179,12.4540418,102.632726,0.0525316,0,0.0525316,0,0.86875,7.1592971,33,-106.9999994,9.7913931,24.5065788,0,0,0,29466.7980967,7913.7730149,20.0588932,0.1115085,NaN,170.5836065,NaN,0.0422124,2441151.894928,3313.0637833,0.9815397,0.3835989,0.471211,0.3001319,0.0128966,0.0705704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015249,15.748,194.778355,86,0,5.8786182,5.973117,857.3936896,334.9186089,0.002,0.2537346
0.132,0.7762892,12.6285726,102.4398015,12.6594103,102.689949,0.0542834,0,0.0542834,0,0.8830758,7.1632887,33,-106.9999994,9.791393,24.1615579,0,0,0,29463.5636386,7910.5385568,20.0567175,0.1115046,NaN,170.5748867,NaN,0.0427694,2473357.5682503,3314.4154259,1.010643,0.3828851,0.472629,0.2994149,0.0128962,0.070574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00155,15.748,194.778355,86,0,5.8774003,5.9729541,857.3910247,334.9185102,0.002,0.2564911
0.134,0.8017513,12.8335551,102.4968878,12.8648933,102.7471747,0.0560639,0,0.0560639,0,0.8974096,7.1672806,33,-106.9999994,9.7913929,23.8252372,0,0,0,29460.3291805,7907.3040987,20.0545413,0.1115007,NaN,170.566165,NaN,0.0433283,2505668.482014,3315.7670684,1.040036,0.382181,0.4739111,0.2987074,0.0128959,0.0705777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015752,15.748,194.778355,86,0,5.8761823,5.9727886,857.3883163,334.9184099,0.002,0.2596529
0.136,0.8276235,13.0386517,102.5539769,13.0704908,102.8044033,0.0578731,0,0.0578731,0,0.9117513,7.1712727,33,-106.9999994,9.7913929,23.4973143,0,0,0,29457.0947224,7904.0696407,20.0523647,0.1114968,NaN,170.5574413,NaN,0.0438889,2538081.4333527,3317.118711,1.0697155,0.3814862,0.4750641,0.2980091,0.0128957,0.0705814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016003,15.748,194.778355,86,0,5.8749644,5.9726204,857.3855642,334.918308,0.002,0.2625062
0.138,0.853906,13.2438625,102.611069,13.2762027,102.8616348,0.0597109,0,0.0597109,0,0.9261011,7.1752649,33,-106.9999994,9.7913928,23.1774996,0,0,0,29453.8602644,7900.8351826,20.0501876,0.1114929,NaN,170.5487157,NaN,0.0444512,2570593.368852,3318.4703536,1.0996783,0.3808008,0.4760945,0.29732,0.0128955,0.0705852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016255,15.748,194.778355,86,0,5.8737464,5.9724496,857.3827685,334.9182045,0.002,0.2652517
0.14,0.8805991,13.4491876,102.6681642,13.4820291,102.9188694,0.0615775,0,0.0615775,0,0.9404588,7.1792574,33,-106.9999993,9.7913927,22.8655153,0,0,0,29450.6258063,7897.6007245,20.0480101,0.111489,NaN,170.5399882,NaN,0.0450151,2603201.376425,3319.8219962,1.1299214,0.3801244,0.4770087,0.2966399,0.0128954,0.0705891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016507,15.748,194.778355,86,0,5.8725285,5.9722761,857.3799291,334.9180993,0.002,0.2679629
0.142,0.9077029,13.6546268,102.7252625,13.68797,102.9761071,0.0634728,0,0.0634728,0,0.9548245,7.1832501,33,-106.9999993,9.7913926,22.5610954,0,0,0,29447.3913482,7894.3662664,20.0458322,0.1114852,NaN,170.5312588,NaN,0.0455807,2635902.6776757,3321.1736388,1.160442,0.379457,0.4778125,0.2959686,0.0128954,0.070593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016759,15.748,194.778355,86,0,5.8713105,5.9720999,857.3770461,334.9179926,0.002,0.2740342
0.144,0.9352177,13.8601802,102.782364,13.8940253,103.033348,0.0653968,0,0.0653968,0,0.9691982,7.187243,33,-106.9999993,9.7913925,22.263985,0,0,0,29444.1568901,7891.1318083,20.0436537,0.1114813,NaN,170.5225274,NaN,0.0461479,2668694.6207176,3322.5252814,1.1912373,0.3787984,0.4785117,0.2953059,0.0128955,0.0705969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017012,15.748,194.778355,86,0,5.8700926,5.9719211,857.3741193,334.9178842,0.002,0.2756196
0.146,0.9631437,14.0658478,102.8394688,14.1001952,103.0905923,0.0673496,0,0.0673496,0,0.9835799,7.1912362,33,-106.9999993,9.7913925,21.9739396,0,0,0,29440.922432,7887.8973502,20.0414749,0.1114774,NaN,170.5137942,NaN,0.0467166,2701574.6734208,3323.876924,1.2223046,0.3781484,0.4791117,0.2946518,0.0128956,0.070601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017264,15.748,194.778355,86,0,5.8688746,5.9717396,857.3711488,334.9177742,0.002,0.2790548
0.148,0.9914812,14.2716297,102.8965771,14.3064795,103.1478401,0.0693311,0,0.0693311,0,0.9979696,7.1952296,33,-106.9999993,9.7913924,21.6907245,0,0,0,29437.6879739,7884.6628922,20.0392956,0.1114735,NaN,170.505059,NaN,0.0472868,2734540.4170597,3325.2285665,1.2536415,0.3775068,0.4796176,0.294006,0.0128958,0.0706051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017517,15.748,194.778355,86,0,5.8676566,5.9715554,857.3681345,334.9176626,0.002,0.2807648
0.15,1.0202303,14.4775257,102.9536889,14.5128784,103.2050913,0.0713415,0,0.0713415,0,1.0123672,7.1992232,33,-106.9999992,9.7913923,21.4141151,0,0,0,29434.4535159,7881.4284341,20.0371158,0.1114696,NaN,170.4963219,NaN,0.0478584,2767589.5403367,3326.5802091,1.2852456,0.3768736,0.4800345,0.2933683,0.0128961,0.0706092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017769,15.748,194.778355,86,0,5.8664387,5.9713685,857.3650764,334.9175493,0.002,0.2831065
0.152,1.0493914,14.683536,103.0107772,14.7193917,103.262319,0.0733806,0,0.0733806,0,1.0267729,7.2032152,33,-106.9999992,9.7913922,21.2336651,0,0,0,29431.2190578,7878.193976,20.0349356,0.1114657,NaN,170.4875829,NaN,0.0484672,2802784.4258593,3327.9318517,1.3179112,0.3762099,0.4799496,0.2926998,0.0128964,0.0706137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018022,15.748,194.778355,86,0,5.8933156,5.971179,857.3619745,334.9174344,0.002,0.2853208
0.154,1.0789646,14.8896605,103.0678663,14.9260195,103.3195475,0.0754486,0,0.0754486,0,1.0411865,7.2072073,33,-106.9999992,9.7913921,21.05755,0,0,0,29427.9845997,7874.9595179,20.0327549,0.1114619,NaN,170.478842,NaN,0.0490767,2838024.6003104,3329.2834943,1.350925,0.375556,0.4798295,0.292041,0.0128969,0.0706182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018275,15.748,194.778355,86,0,5.9201925,5.9709867,857.3588287,334.917318,0.002,0.2874197
0.156,1.1089501,15.0958991,103.1249561,15.1327618,103.3767768,0.0775453,0,0.0775453,0,1.0556081,7.2111994,33,-106.9999992,9.791392,20.8856169,0,0,0,29424.7501416,7871.7250598,20.0305738,0.111458,NaN,170.4700991,NaN,0.049687,2873309.1264147,3330.6351369,1.3842862,0.3749118,0.4796764,0.2913916,0.0128974,0.0706228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018528,15.748,194.778355,86,0,5.9470694,5.9707918,857.3556391,334.9171998,0.002,0.2896917
0.158,1.1393483,15.3022519,103.1820468,15.3396185,103.4340068,0.079671,0,0.079671,0,1.0700377,7.2151916,33,-106.9999991,9.7913919,20.7177198,0,0,0,29421.5156835,7868.4906018,20.0283922,0.1114541,NaN,170.4613543,NaN,0.050298,2908637.110493,3331.9867795,1.4179945,0.3742768,0.4794925,0.2907514,0.0128979,0.0706275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018782,15.748,194.778355,86,0,5.9739463,5.9705942,857.3524056,334.9170801,0.002,0.2913922
0.16,1.1701593,15.5087189,103.2391382,15.5465897,103.4912377,0.0818255,0,0.0818255,0,1.0844753,7.2191838,33,-106.9999991,9.7913918,20.5537194,0,0,0,29418.2812254,7865.2561437,20.0262102,0.1114502,NaN,170.4526076,NaN,0.0509098,2944007.7000185,3333.3384221,1.4520493,0.3736511,0.4792796,0.2901203,0.0128986,0.0706322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019035,15.748,194.778355,86,0,6.0008232,5.970394,857.3491282,334.9169587,0.002,0.2932825
0.162,1.2013833,15.7153002,103.2962305,15.7536753,103.5484693,0.0840089,0,0.0840089,0,1.0989208,7.2231761,33,-106.9999991,9.7913917,20.3934826,0,0,0,29415.0467674,7862.0216856,20.0240278,0.1114463,NaN,170.443859,NaN,0.0515224,2979420.0812988,3334.6900646,1.4864502,0.3730342,0.4790397,0.2894979,0.0128993,0.070637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019289,15.748,194.778355,86,0,6.0277001,5.970191,857.3458069,334.9168358,0.002,0.2951836
0.164,1.2330206,15.9219955,103.3533236,15.9608754,103.6057019,0.0862212,0,0.0862212,0,1.1133744,7.2271684,33,-106.9999991,9.7913916,20.2368821,0,0,0,29411.8123093,7858.7872275,20.0218448,0.1114424,NaN,170.4351085,NaN,0.0521356,3014873.4773119,3336.0417072,1.5211968,0.372426,0.4787745,0.2888841,0.0129001,0.0706418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019542,15.748,194.778355,86,0,6.054577,5.9699854,857.3424416,334.9167111,0.002,0.2968028
0.166,1.2650714,16.1288051,103.4104175,16.16819,103.6629352,0.0884624,0,0.0884624,0,1.1278359,7.2311608,33,-106.9999991,9.7913915,20.0837964,0,0,0,29408.5778512,7855.5527694,20.0196615,0.1114386,NaN,170.426356,NaN,0.0527495,3050367.1456818,3337.3933498,1.5562888,0.3718264,0.4784856,0.2882786,0.012901,0.0706468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019796,15.748,194.778355,86,0,6.0814539,5.969777,857.3390323,334.9165849,0.002,0.2985493
0.168,1.2975359,16.3357289,103.4675123,16.3756191,103.7201694,0.0907325,0,0.0907325,0,1.1423054,7.2351533,33,-106.999999,9.7913914,19.9341089,0,0,0,29405.3433931,7852.3183113,20.0174777,0.1114347,NaN,170.4176016,NaN,0.0533642,3085900.376786,3338.7449924,1.5917258,0.371235,0.4781745,0.2876813,0.0129019,0.0706517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002005,15.748,194.778355,86,0,6.1083308,5.969566,857.335579,334.916457,0.002,0.3002844
0.17,1.3304144,16.5427669,103.524608,16.5831626,103.7774045,0.0930316,0,0.0930316,0,1.1567829,7.2391458,33,-106.999999,9.7913913,19.7877084,0,0,0,29402.108935,7849.0838533,20.0152934,0.1114308,NaN,170.4088453,NaN,0.0539795,3121472.4919831,3340.096635,1.6275073,0.3706517,0.4778427,0.287092,0.0129029,0.0706568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020304,15.748,194.778355,86,0,6.1352077,5.9693523,857.3320817,334.9163275,0.002,0.3020053
0.172,1.3637071,16.7499191,103.5817045,16.7908207,103.8346405,0.0953597,0,0.0953597,0,1.1712684,7.2431384,33,-106.999999,9.7913912,19.6444881,0,0,0,29398.874477,7845.8493952,20.0131087,0.1114269,NaN,170.400087,NaN,0.0545955,3157082.8419532,3341.4482776,1.6636333,0.3700764,0.4774916,0.2865105,0.012904,0.0706619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020559,15.748,194.778355,86,0,6.1620846,5.9691359,857.3285403,334.9161964,0.002,0.303776
0.174,1.3974142,16.9571854,103.6388019,16.9985932,103.8918773,0.0977167,0,0.0977167,0,1.1857619,7.247131,33,-106.999999,9.7913911,19.5043458,0,0,0,29395.6400189,7842.6149371,20.0109235,0.111423,NaN,170.3913268,NaN,0.0552121,3192730.8051423,3342.7999202,1.7001033,0.3695088,0.4771225,0.2859366,0.0129051,0.070667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020813,15.748,194.778355,86,0,6.1889615,5.9689168,857.3249548,334.9160636,0.002,0.3057089
0.176,1.4315359,17.164566,103.6959003,17.2064801,103.9491151,0.1001027,0,0.1001027,0,1.2002634,7.2511237,33,-106.9999989,9.791391,19.3671837,0,0,0,29392.4055608,7839.380479,20.0087379,0.1114191,NaN,170.3825647,NaN,0.0558294,3228415.7863029,3344.1515627,1.7369171,0.3689487,0.4767365,0.2853701,0.0129063,0.0706723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021067,15.748,194.778355,86,0,6.2158385,5.968695,857.3213253,334.9159292,0.002,0.3072791
0.178,1.4660725,17.3720608,103.7529995,17.4144816,104.0063538,0.1025178,0,0.1025178,0,1.2147728,7.2551165,33,-106.9999989,9.7913909,19.2329078,0,0,0,29389.1711027,7836.1460209,20.0065518,0.1114153,NaN,170.3738007,NaN,0.0564473,3264137.2151255,3345.5032053,1.7740745,0.3683961,0.4763348,0.2848109,0.0129076,0.0706776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021322,15.748,194.778355,86,0,6.2427154,5.9684705,857.3176515,334.9157931,0.002,0.3090083
0.18,1.5010243,17.5796698,103.8100996,17.6225975,104.0635933,0.1049618,0,0.1049618,0,1.2292903,7.2591093,33,-106.9999989,9.7913908,19.1014282,0,0,0,29385.9366446,7832.9115628,20.0043653,0.1114114,NaN,170.3650347,NaN,0.0570659,3299894.544953,3346.8548479,1.8115753,0.3678507,0.4759185,0.2842588,0.0129089,0.0706829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021577,15.748,194.778355,86,0,6.2695923,5.9682433,857.3139337,334.9156555,0.002,0.3105202
0.182,1.5363913,17.7873929,103.8672007,17.8308279,104.1208338,0.1074349,0,0.1074349,0,1.2438157,7.2631022,33,-106.9999988,9.7913907,18.9726584,0,0,0,29382.7021865,7829.6771048,20.0021783,0.1114075,NaN,170.3562668,NaN,0.057685,3335687.2515722,3348.2064905,1.8494192,0.3673123,0.4754885,0.2837136,0.0129103,0.0706883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021832,15.748,194.778355,86,0,6.2964692,5.9680135,857.3101716,334.9155162,0.002,0.3123337
0.184,1.5721739,17.9952303,103.9243027,18.0391729,104.1780753,0.1099371,0,0.1099371,0,1.2583491,7.2670952,33,-106.9999988,9.7913906,18.8465156,0,0,0,29379.4677285,7826.4426467,19.9999909,0.1114036,NaN,170.347497,NaN,0.0583048,3371514.8320795,3349.5581331,1.8876061,0.3667809,0.4750459,0.2831753,0.0129118,0.0706938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022087,15.748,194.778355,86,0,6.3233461,5.9677809,857.3063654,334.9153752,0.002,0.3142116
0.186,1.6083724,18.2031819,103.9814056,18.2476323,104.2353176,0.1124684,0,0.1124684,0,1.2728905,7.2710882,33,-106.9999988,9.7913905,18.7229202,0,0,0,29376.2332704,7823.2081886,19.997803,0.1113997,NaN,170.3387252,NaN,0.0589252,3407376.8038118,3350.9097757,1.9261358,0.3662563,0.4745914,0.2826435,0.0129133,0.0706994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022342,15.748,194.778355,86,0,6.350223,5.9675456,857.3025149,334.9152326,0.002,0.3157396
0.188,1.6449868,18.4112478,104.0385095,18.4562062,104.2925609,0.1150287,0,0.1150287,0,1.2874399,7.2750813,33,-106.9999988,9.7913904,18.6017956,0,0,0,29372.9988123,7819.9737305,19.9956147,0.1113958,NaN,170.3299516,NaN,0.0595461,3443272.7033422,3352.2614183,1.9650082,0.3657383,0.4741261,0.2821183,0.0129149,0.070705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022598,15.748,194.778355,86,0,6.3770999,5.9673076,857.2986202,334.9150884,0.002,0.3171959
0.19,1.6820174,18.6194278,104.0956143,18.6648945,104.3498052,0.1176181,0,0.1176181,0,1.3019972,7.2790744,33,-106.9999987,9.7913903,18.4830684,0,0,0,29369.7643542,7816.7392724,19.9934259,0.111392,NaN,170.3211759,NaN,0.0601677,3479202.085533,3353.6130608,2.0042232,0.3652267,0.4736505,0.2815995,0.0129166,0.0707107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022853,15.748,194.778355,86,0,6.4039768,5.9670669,857.2946812,334.9149425,0.002,0.31921
0.192,1.7194646,18.827722,104.1527201,18.8736974,104.4070504,0.1202367,0,0.1202367,0,1.3165626,7.2830677,33,-106.9999987,9.7913902,18.366668,0,0,0,29366.5298961,7813.5048144,19.9912367,0.1113881,NaN,170.3123984,NaN,0.0607898,3515164.5226439,3354.9647034,2.0437806,0.3647215,0.4731656,0.2810868,0.0129183,0.0707164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023109,15.748,194.778355,86,0,6.4308537,5.9668235,857.2906979,334.914795,0.002,0.3208367
0.194,1.7573284,19.0361305,104.2098268,19.0826148,104.4642966,0.1228844,0,0.1228844,0,1.3311359,7.287061,33,-106.9999987,9.79139,18.2525264,0,0,0,29363.295438,7810.2703563,19.989047,0.1113842,NaN,170.3036189,NaN,0.0614125,3551159.6034917,3356.316346,2.0836803,0.3642226,0.472672,0.2805803,0.0129201,0.0707222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023365,15.748,194.778355,86,0,6.4577306,5.9665774,857.2866703,334.9146459,0.002,0.322529
0.196,1.7956092,19.2446532,104.2669344,19.2916467,104.5215437,0.1255612,0,0.1255612,0,1.3457172,7.2910543,33,-106.9999987,9.7913899,18.1405784,0,0,0,29360.06098,7807.0358982,19.9868568,0.1113803,NaN,170.2948375,NaN,0.0620358,3587186.9326571,3357.6679886,2.1239224,0.3637297,0.4721704,0.2800797,0.0129219,0.0707281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023621,15.748,194.778355,86,0,6.4846075,5.9663285,857.2825983,334.9144951,0.002,0.3242888
0.198,1.8343072,19.4532901,104.324043,19.500793,104.5787917,0.1282673,0,0.1282673,0,1.3603066,7.2950477,33,-106.9999986,9.7913898,18.030761,0,0,0,29356.8265219,7803.8014401,19.9846662,0.1113764,NaN,170.2860541,NaN,0.0626596,3623246.1297365,3359.0196312,2.1645066,0.3632428,0.4716613,0.2795849,0.0129238,0.070734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023877,15.748,194.778355,86,0,6.5114844,5.966077,857.2784819,334.9143427,0.002,0.3258273
