# Time (s),Vertical acceleration (m/s²),Lateral acceleration (m/s²),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Air temperature (°C),Air pressure (mbar)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-3.9147168,0.2737437,0,0,0,5.9780001,857.4736005
0.004,7.7443816,0.5415399,0,0,0,5.9779999,857.473598
0.006,19.4048444,1.3569189,0,0,0,5.9779994,857.4735906
0.008,31.0666709,2.1723933,0,0,0,5.9779983,857.4735724
0.01,42.7298604,2.9879629,0,0,0,5.9779963,857.4735386
0.012,54.394412,3.8036278,0,0,0,5.9779929,857.473484
0.014,66.0603236,4.6193878,0,0,0,5.977988,857.4734039
0.016,77.7275925,5.4352427,0,0,0,5.9779813,857.4732931
0.018,89.3962147,6.2511923,0,0,0,5.9779723,857.4731469
0.02,101.0661851,7.0672361,0,0,0,5.9779609,857.4729601
0.022,111.1987294,7.7757726,0,0,0,5.9779467,857.4727281
0.024,112.0830027,7.8376071,0,0,0,5.9779297,857.4724486
0.026,111.4250246,7.7915967,0,0,0,5.9779097,857.4721216
0.028,110.7668754,7.7455745,0,0,0,5.9778868,857.4717474
# Event LIFTOFF occurred at t=0.03 seconds
0.03,110.1085546,7.6995402,0,0,0,5.9778611,857.4713261
0.032,109.4500618,7.6534939,0,0,0,5.9778325,857.4708581
0.034,108.7913971,7.6074356,0,0,0,5.977801,857.4703437
0.036,108.1325604,7.5613652,0,0,0,5.9777668,857.4697832
0.038,107.4735521,7.5152829,0,0,0,5.9777297,857.4691768
0.04,106.8143725,7.4691885,0,0,0,5.9776899,857.4685248
0.042,106.1550221,7.4230823,0,0,0,5.9776473,857.4678275
0.044,105.4955012,7.3769641,0,0,0,5.9776019,857.4670852
0.046,104.8358106,7.330834,0,0,0,5.9775538,857.4662981
0.048,104.1759508,7.2846921,0,0,0,5.977503,857.4654666
0.05,103.5916213,7.2438318,0,0,0,5.9774495,857.4645909
0.052,103.4629299,7.2348328,0,0,0,5.9773933,857.4636711
0.054,103.4102139,7.2311466,0,0,0,5.9773344,857.4627073
0.056,103.3574656,7.2274581,0,0,0,5.9772728,857.4616995
0.058,103.3046853,7.2237673,0,0,0,5.9772086,857.4606478
0.06,103.2518735,7.2200743,0,0,0,5.9771416,857.4595521
0.062,103.1990306,7.2163792,0,0,0,5.977072,857.4584126
0.064,103.146157,7.2126819,0,0,0,5.9769996,857.4572291
0.066,103.0932531,7.2089825,0,0,0,5.9769246,857.4560017
0.068,103.0403193,7.205281,0,0,0,5.976847,857.4547305
0.07,102.9873562,7.2015775,0,0,0,5.9767666,857.4534155
0.072,102.934364,7.1978719,0,0,0,5.9766836,857.4520566
0.074,102.8813432,7.1941643,0,0,0,5.9765979,857.450654
0.076,102.8282942,7.1904548,0,0,0,5.9765095,857.4492076
0.078,102.7752174,7.1867433,0,0,0,5.9764184,857.4477175
0.08,102.7221131,7.1830299,0,0,0,5.9763247,857.4461836
0.082,102.6689817,7.1793146,0,0,0,5.9762283,857.4446061
0.084,102.6158237,7.1755974,0,0,0,5.9761292,857.4429849
0.086,102.5626392,7.1718784,0,0,0,5.9760275,857.44132
0.088,102.5094288,7.1681575,0,0,0,5.9759231,857.4396116
0.09,102.4561926,7.1644349,0,0,0,5.975816,857.4378595
0.092,102.402931,7.1607105,0,0,0,5.9757063,857.4360638
0.094,102.3496443,7.1569843,0,0,0,5.9755939,857.4342246
0.096,102.2963329,7.1532564,0,0,0,5.9754789,857.4323418
0.098,102.2429968,7.1495268,0,0,0,5.9753612,857.4304156
0.1,102.1896366,7.1457955,0,0,0,5.9752408,857.4284458
0.102,102.1362523,7.1420625,0,0,0,5.9751178,857.4264326
0.104,102.0828442,7.1383279,0,0,0,5.9749921,857.4243759
0.106,102.0294127,7.1345916,0,0,0,5.9748638,857.4222759
0.108,101.9759579,7.1308536,0,0,0,5.9747328,857.4201324
0.11,101.92248,7.1271141,0,0,0,5.9745992,857.4179455
0.112,101.8828799,7.124345,0,0,0,5.9744629,857.4157153
0.114,101.9261382,7.1273699,0,0,0,5.9743239,857.4134417
0.116,101.9831909,7.1313594,0,0,0,5.9741824,857.4111248
0.118,102.0402443,7.135349,0,0,0,5.9740381,857.4087644
0.12,102.0972986,7.1393386,0,0,0,5.9738912,857.4063607
0.122,102.1543539,7.1433283,0,0,0,5.9737417,857.4039134
0.124,102.2114105,7.1473181,0,0,0,5.9735895,857.4014227
0.126,102.2684683,7.151308,0,0,0,5.9734347,857.3988885
0.128,102.3255276,7.1552979,0,0,0,5.9732771,857.3963108
0.13,102.3825885,7.159288,0,0,0,5.973117,857.3936895
0.132,102.4396511,7.1632782,0,0,0,5.9729541,857.3910247
0.134,102.4967155,7.1672686,0,0,0,5.9727886,857.3883162
0.136,102.5537819,7.171259,0,0,0,5.9726204,857.3855642
0.138,102.6108502,7.1752496,0,0,0,5.9724496,857.3827685
0.14,102.6679207,7.1792404,0,0,0,5.9722761,857.3799291
0.142,102.7249934,7.1832313,0,0,0,5.9720999,857.377046
0.144,102.7820685,7.1872224,0,0,0,5.9719211,857.3741192
0.146,102.8391459,7.1912136,0,0,0,5.9717396,857.3711487
0.148,102.8962258,7.195205,0,0,0,5.9715554,857.3681344
0.15,102.9533083,7.1991966,0,0,0,5.9713685,857.3650763
0.152,103.0104008,7.2031889,0,0,0,5.971179,857.3619744
0.154,103.0674972,7.2071815,0,0,0,5.9709867,857.3588287
0.156,103.1245976,7.2111743,0,0,0,5.9707918,857.3556391
0.158,103.181702,7.2151675,0,0,0,5.9705942,857.3524056
0.16,103.2388106,7.2191609,0,0,0,5.970394,857.3491282
0.162,103.2959234,7.2231546,0,0,0,5.970191,857.3458068
0.164,103.3530405,7.2271486,0,0,0,5.9699854,857.3424415
0.166,103.4101621,7.231143,0,0,0,5.969777,857.3390323
0.168,103.4672881,7.2351376,0,0,0,5.969566,857.335579
0.17,103.5244187,7.2391326,0,0,0,5.9693523,857.3320816
0.172,103.581554,7.2431278,0,0,0,5.9691359,857.3285403
0.174,103.638694,7.2471235,0,0,0,5.9689168,857.3249548
0.176,103.6958388,7.2511194,0,0,0,5.968695,857.3213252
0.178,103.7529885,7.2551157,0,0,0,5.9684705,857.3176515
0.18,103.8101431,7.2591124,0,0,0,5.9682433,857.3139336
0.182,103.8673027,7.2631093,0,0,0,5.9680135,857.3101716
0.184,103.9244673,7.2671067,0,0,0,5.9677809,857.3063654
0.186,103.9816371,7.2711044,0,0,0,5.9675456,857.3025149
0.188,104.038812,7.2751024,0,0,0,5.9673076,857.2986202
0.19,104.0959921,7.2791009,0,0,0,5.9670669,857.2946812
0.192,104.1531775,7.2830997,0,0,0,5.9668235,857.2906979
0.194,104.2103682,7.2870988,0,0,0,5.9665774,857.2866702
0.196,104.2675642,7.2910984,0,0,0,5.9663285,857.2825983
0.198,104.3247657,7.2950983,0,0,0,5.966077,857.2784819
0.2,104.3819727,7.2990986,0,0,0,5.9658228,857.2743212
0.202,104.4391861,7.3030993,0,0,0,5.9655658,857.270116
0.204,104.4964109,7.3071009,0,0,0,5.9653061,857.2658664
0.206,104.5536468,7.3111032,0,0,0,5.9650437,857.2615723
0.208,104.6108934,7.3151063,0,0,0,5.9647786,857.2572337
0.21,104.6681506,7.3191101,0,0,0,5.9645108,857.2528506
0.212,104.7254182,7.3231146,0,0,0,5.9642402,857.2484229
0.214,104.7826958,7.3271199,0,0,0,5.9639669,857.2439507
0.216,104.8399833,7.3311258,0,0,0,5.9636909,857.2394339
0.218,104.8972805,7.3351324,0,0,0,5.9634122,857.2348725
0.22,104.9545871,7.3391397,0,0,0,5.9631307,857.2302664
0.222,105.011903,7.3431476,0,0,0,5.9628465,857.2256156
0.224,105.0692279,7.3471561,0,0,0,5.9625596,857.2209202
0.226,105.1265617,7.3511653,0,0,0,5.9622699,857.2161801
0.228,105.1839042,7.3551751,0,0,0,5.9619776,857.2113952
0.23,105.2412552,7.3591855,0,0,0,5.9616824,857.2065655
0.232,105.2986146,7.3631964,0,0,0,5.9613846,857.2016911
0.234,105.3559821,7.3672079,0,0,0,5.961084,857.1967718
0.236,105.4133577,7.37122,0,0,0,5.9607806,857.1918078
0.238,105.4707412,7.3752327,0,0,0,5.9604746,857.1867988
0.24,105.5281324,7.3792459,0,0,0,5.9601657,857.181745
0.242,105.5855312,7.3832596,0,0,0,5.9598542,857.1766462
0.244,105.6429375,7.3872738,0,0,0,5.9595398,857.1715025
0.246,105.700351,7.3912886,0,0,0,5.9592228,857.1663139
0.248,105.7577718,7.3953038,0,0,0,5.958903,857.1610803
0.25,105.8151997,7.3993196,0,0,0,5.9585804,857.1558016
0.252,105.8725193,7.4033277,0,0,0,5.9582551,857.150478
0.254,105.9298423,7.4073362,0,0,0,5.957927,857.1451093
0.256,105.9871687,7.4113448,0,0,0,5.9575962,857.1396955
0.258,106.0444982,7.4153537,0,0,0,5.9572626,857.1342365
0.26,106.1018311,7.4193628,0,0,0,5.9569263,857.1287325
0.262,106.1591671,7.4233721,0,0,0,5.9565872,857.1231833
0.264,106.2165063,7.4273817,0,0,0,5.9562454,857.1175889
0.266,106.2738487,7.4313914,0,0,0,5.9559007,857.1119494
0.268,106.3311941,7.4354014,0,0,0,5.9555534,857.1062646
0.27,106.3885427,7.4394116,0,0,0,5.9552032,857.1005345
0.272,106.4458943,7.443422,0,0,0,5.9548503,857.0947592
0.274,106.5032489,7.4474327,0,0,0,5.9544946,857.0889385
0.276,106.5606064,7.4514435,0,0,0,5.9541362,857.0830726
# Event LAUNCHROD occurred at t=0.278 seconds
0.278,106.617967,7.4554545,0,0,0,5.953775,857.0771613
0.281,106.7126225,7.1726616,0,0.0001034,-0,5.9532279,857.0682092
0.2855,106.8255557,7.1640737,0,0.000262,-0,5.9523957,857.0545895
0.29225,106.9949204,7.152016,0,0.000508,0,5.9511209,857.0337281
0.30225,107.2464625,7.1427683,0,0.0008903,0,5.949174,857.0018681
0.31225,107.5346139,7.1619045,0,0.00129,0.0000001,5.9471574,856.9688663
0.32225,107.8226946,7.1845962,0,0.0017057,-0,5.9450708,856.9347192
0.33225,108.1106848,7.2110116,0,0.0021365,-0,5.942914,856.8994241
0.34225,108.3985643,7.2413219,0,0.0025826,-0,5.9406869,856.8629777
0.35225,108.6863707,7.2739863,0,0.0030433,-0.0000001,5.9383893,856.825377
0.36225,108.9742245,7.3049028,0,0.0035199,-0.0000001,5.9360209,856.786619
0.37225,109.261912,7.3400875,0,0.0040126,-0.0000001,5.9335816,856.7467006
0.38225,109.5389822,7.3789533,0,0.0045211,-0.0000001,5.9310712,856.7056188
0.39225,109.7896488,7.4205841,0,0.0050453,-0.0000001,5.9284896,856.6633708
0.40225,110.0395575,7.463345,0,0.005585,-0,5.9258365,856.6199539
0.41225,110.2896429,7.4983308,0,0.0061438,-0.0000001,5.9231119,856.5753655
0.42225,110.5394771,7.5381415,0,0.0067224,-0,5.9203155,856.529603
0.43225,110.7890404,7.583022,0,0.0073215,-0.0000001,5.9174472,856.4826636
0.44225,111.0383124,7.6332203,0,0.0079406,0.0000001,5.9145068,856.4345447
0.45225,111.2871595,7.6921185,0,0.0085802,0.0000001,5.9114942,856.3852437
0.46225,111.5352676,7.7678149,0,0.0092358,0,5.9084091,856.3347578
0.47225,111.7829861,7.8498655,0,0.0099068,0,5.9052516,856.2830846
0.48225,112.0302892,7.9384723,0,0.0105918,0.0000002,5.9020213,856.2302213
0.49225,112.2771492,8.0338418,0,0.0112906,-0,5.8987181,856.1761652
0.50225,112.5236122,8.1342837,0,0.0120024,-0.0000001,5.8953419,856.1209139
0.51225,112.7698448,8.2352882,0,0.0127294,0.0000001,5.8918924,856.0644646
0.52225,113.0155653,8.3435284,0,0.0134712,-0.0000002,5.8883696,856.0068148
0.53225,113.2607399,8.4592357,0,0.014228,-0.0000001,5.8847733,855.9479617
0.54225,113.5053326,8.5826398,0,0.0149987,0.0000001,5.8811033,855.8879029
0.55225,113.7494066,8.711739,0,0.0157827,-0.0000001,5.8773595,855.8266357
0.56225,113.9931877,8.8412163,0,0.0165826,0.0000003,5.8735417,855.7641575
0.57225,114.2363006,8.9789056,0,0.0173985,0.0000002,5.8696497,855.7004657
0.58225,114.4787003,9.1250746,0,0.0182298,0.0000004,5.8656834,855.6355578
0.59225,114.7203395,9.2799807,0,0.019076,0.0000004,5.8616426,855.5694311
0.60225,114.9609734,9.4476185,0,0.0199364,0,5.8575272,855.5020831
0.61225,115.2000343,9.6374964,0,0.0208037,-0.0000002,5.853337,855.4335112
0.62225,115.4381126,9.8370226,0,0.0216751,0.0000001,5.8490718,855.3637129
0.63225,115.6751532,10.046332,0,0.0225491,-0.0000004,5.8447316,855.2926856
0.64225,115.9110982,10.2655559,0,0.0234234,-0.0000004,5.8403161,855.2204269
0.65225,116.1464417,10.4857821,0,0.0242969,-0.0000002,5.8358252,855.1469342
0.66225,116.3825854,10.6847658,0,0.0251842,-0.0000003,5.8312587,855.0722049
0.67225,116.6176324,10.8935759,0,0.0260872,-0.0000001,5.8266166,854.9962367
0.68225,116.851508,11.1125429,0,0.0270066,0,5.8218985,854.919027
0.69225,117.0841354,11.341975,0,0.0279412,-0.0000002,5.8171045,854.8405733
0.70225,117.3145828,11.5941946,0,0.0288895,-0.0000002,5.8122343,854.7608731
0.71225,117.5405216,11.899074,0,0.0298275,0.0000001,5.8072877,854.679924
0.72225,117.7646938,12.2154409,0,0.0307467,-0.0000002,5.8022647,854.5977236
0.73225,117.9870289,12.5431651,0,0.0316432,-0.0000004,5.7971651,854.5142695
0.74225,118.2074557,12.8821078,0,0.0325144,-0.0000001,5.7919888,854.4295593
0.75225,118.4259882,13.231118,0,0.0333568,-0.0000006,5.7867355,854.3435907
0.76225,118.6427775,13.5876074,0,0.0341701,-0.0000003,5.7814052,854.2563614
0.77225,118.8574851,13.9547195,0,0.0349514,0.0000002,5.7759977,854.167869
0.78225,119.0700502,14.3322054,0,0.0356961,0.0000003,5.770513,854.0781113
0.79225,119.2804185,14.7197638,0,0.036403,0.0000005,5.7649507,853.9870859
0.80225,119.4879036,15.1233872,0,0.037067,0.0000003,5.7593108,853.8947908
0.81225,119.6908037,15.5579493,0,0.0376709,0.0000003,5.7535933,853.8012236
0.82225,119.8912179,16.0010411,0,0.0382067,0.0000005,5.7477978,853.7063822
0.83225,120.0891482,16.451946,0,0.0386698,0.0000015,5.7419244,853.6102645
0.84225,120.2846086,16.9099238,0,0.0390541,0.0000018,5.7359728,853.5128684
0.85225,120.4788945,17.3637276,0,0.0393571,0.0000024,5.729943,853.4141917
0.86225,120.6753277,17.7873176,0,0.0396015,0.0000039,5.7238349,853.3142325
0.87225,120.8697192,18.2161111,0,0.0397917,0.0000047,5.7176482,853.2129886
0.88225,121.0620928,18.6496007,0,0.0399267,0.0000073,5.7113829,853.1104579
0.89225,121.2524872,19.0872191,0,0.0400027,0.0000151,5.7050388,853.0066385
0.90225,121.4411167,19.5271936,0,0.0400178,0.0000738,5.6986159,852.9015282
0.91225,121.6348282,19.9674214,0,-0.0399712,0.0000305,5.6921139,852.7951251
0.92225,121.8966044,20.4219725,0,-0.0398626,0.0000132,5.6855328,852.6874268
0.93225,122.1777173,20.8831349,0,-0.0396894,0.0000087,5.6788724,852.5784303
0.94225,122.4570876,21.3470057,0,-0.0394518,0.0000071,5.6721325,852.4681326
0.95225,122.7346346,21.8140249,0,-0.039146,0.0000053,5.6653129,852.3565308
0.96225,123.0099903,22.286371,0,-0.038769,0.0000039,5.6584134,852.2436219
0.97225,123.2839152,22.7592011,0,-0.0383158,0.0000035,5.6514339,852.1294031
0.98225,123.5565801,23.2315753,0,-0.0377877,0.0000038,5.6443741,852.0138713
0.99225,123.8281733,23.7025218,0,-0.0371828,0.000003,5.6372339,851.8970237
1.00225,124.0980696,24.1757896,0,-0.0364989,0.0000024,5.6300132,851.7788574
1.01225,124.3643242,24.6622631,0,-0.0357249,0.000002,5.6227117,851.6593695
1.02225,124.6299776,25.1446018,0,-0.0348553,0.0000026,5.6153292,851.5385572
1.03225,124.8953436,25.6214452,0,-0.0338906,0.0000013,5.6078657,851.4164177
1.04225,125.1607621,26.0913779,0,-0.0328297,0.0000014,5.6003209,851.2929481
1.05225,125.427664,26.5473307,0,-0.0316731,0.0000017,5.5926946,851.1681456
1.06225,125.6827768,26.9706916,0,-0.0304355,0.000002,5.5849867,851.0420075
1.07225,125.7109062,27.3390312,0,-0.0291205,0.0000019,5.5771971,850.9145322
1.08225,125.6680817,27.6795463,0,-0.0277344,0.0000017,5.5693258,850.7857199
1.09225,125.6272486,28.0046368,0,-0.0262764,0.000002,5.5613729,850.655571
1.10225,125.5882691,28.3155726,0,-0.0247479,0.0000019,5.5533382,850.524086
1.11225,125.5502575,28.6172418,0,-0.0231484,0.0000024,5.545222,850.3912652
1.12225,125.5152544,28.9000648,0,-0.0214751,0.0000018,5.5370242,850.2571091
1.13225,125.4836543,29.1627306,0,-0.0197362,0.0000018,5.5287448,850.121618
1.14225,125.4558279,29.4040386,0,-0.0179316,0.0000021,5.5203838,849.9847923
1.15225,125.4299331,29.6333661,0,-0.0160689,0.0000021,5.5119413,849.8466322
1.16225,125.4007864,29.8757591,0,-0.0141234,0.0000024,5.5034173,849.7071381
1.17225,125.3763214,30.0936505,0,-0.0120969,0.0000025,5.4948117,849.5663103
1.18225,125.3570088,30.2854038,0,-0.0099921,0.0000031,5.4861247,849.4241489
1.19225,125.3432835,30.4495081,0,-0.0078148,0.0000033,5.4773562,849.2806543
1.20225,125.3382467,30.5719041,0,-0.0055713,0.0000032,5.4685063,849.1358266
1.21225,125.3424912,30.6188805,0,-0.0033016,0.0000024,5.4595749,848.9896657
1.22225,125.3043031,30.624073,0,-0.0010208,0.0000023,5.4505621,848.8421721
1.23225,125.2620777,30.5949625,0,0.0012617,0.0000013,5.4414678,848.693346
1.24225,125.2265973,30.5334453,0,0.0035344,0.0000025,5.4322921,848.543188
1.25225,125.1943607,30.4558638,0,0.0057893,0.0000028,5.4230351,848.3916985
1.26225,125.1568696,30.4024616,0,0.0080541,0.0000021,5.4136967,848.2388778
1.27225,125.1261674,30.3162596,0,0.0103319,0.0000021,5.404277,848.0847263
1.28225,125.1023134,30.1966686,0,0.0126119,0.0000026,5.3947761,847.9292443
1.29225,125.0852978,30.043297,0,0.0148852,0.0000002,5.3851938,847.772432
1.30225,125.0781992,29.8406425,0,0.0171358,0.0000012,5.3755302,847.6142897
1.31225,125.0883618,29.5516025,0,0.0193202,0.0000009,5.3657854,847.4548175
1.32225,125.1044516,29.2296483,0,0.0214065,0.0000013,5.3559593,847.2940151
1.33225,125.1259392,28.8762003,0,0.0233832,0.0000001,5.3460519,847.1318825
1.34225,125.1522597,28.4928156,0,0.0252338,-0.0000004,5.3360632,846.9684195
1.35225,125.1826299,28.0821476,0,0.0269488,-0.0000002,5.3259932,846.8036257
1.36225,125.2160066,27.6482722,0,0.0285116,-0.0000022,5.3158419,846.6375008
1.37225,125.2522841,27.1904543,0,0.0299171,-0.0000002,5.3056092,846.4700445
1.38225,125.2907607,26.7110686,0,0.0311511,-0.0000034,5.2952951,846.3012563
1.39225,125.3307056,26.2127518,0,0.0321989,-0.0000028,5.2848996,846.131136
1.40225,125.3741396,25.6827917,0,0.0330549,-0.0000028,5.2744227,845.959683
1.41225,125.4265784,25.0870915,0,0.0336548,-0.0000075,5.2638643,845.7868968
1.42225,125.4774362,24.4831651,0,0.0339808,-0.0000183,5.2532244,845.6127771
1.43225,125.5258584,23.8750983,0,-0.0340246,-0.000051,5.242503,845.4432694
1.44225,125.5720875,23.2613527,0,-0.0337719,-0.0000127,5.2317,845.2750492
1.45225,125.6113914,22.6718441,0,-0.0332292,-0.0000066,5.2208155,845.1055584
1.46225,125.6327218,22.1800012,0,-0.0324753,-0.000005,5.2098493,844.9347968
1.47225,125.6504448,21.6968551,0,-0.0315351,-0.0000038,5.1988015,844.7627641
1.48225,125.6641711,21.2255028,0,-0.0304146,-0.0000058,5.187672,844.5894602
1.49225,125.6735077,20.7692802,0,-0.029117,-0.0000052,5.1764609,844.4148847
1.50225,125.6808467,20.3123794,0,-0.0276498,-0.000006,5.1651682,844.2390378
1.51225,125.6924284,19.8105989,0,-0.0259649,-0.0000026,5.1537938,844.0619193
1.52225,125.6983107,19.3333321,0,-0.0240541,-0.0000027,5.1423377,843.883529
1.53225,125.6980425,18.8853811,0,-0.0219258,-0.0000043,5.1307999,843.703867
1.54225,125.6912445,18.4712459,0,-0.0195901,-0.000003,5.1191805,843.5229333
1.55225,125.6777742,18.0937745,0,-0.0170617,-0.0000051,5.1074794,843.3407278
1.56225,125.6578012,17.7534105,0,-0.0143562,-0.0000045,5.0956967,843.1572508
1.57225,125.628515,17.4592121,0,-0.0114864,-0.0000028,5.0838323,842.9725025
1.58225,125.5020404,17.2017212,0,-0.008473,-0.0000049,5.0718863,842.7864835
1.59225,125.3144176,16.989893,0,-0.0053369,-0.0000032,5.0598588,842.5991955
1.60225,125.1166513,16.8482092,0,-0.0021023,-0.0000058,5.0477499,842.4106403
1.61225,124.9043445,16.8116742,0,0.0011699,-0.0000065,5.0355598,842.2208199
1.62225,124.6832635,16.8353036,0,0.0044385,-0.0000068,5.0232886,842.0297365
1.63225,124.4533196,16.9191554,0,0.007677,-0.0000069,5.0109364,841.8373923
1.64225,124.2144178,17.0628404,0,0.0108503,-0.0000035,4.9985034,841.6437897
1.65225,123.9647289,17.2786995,0,0.0139377,-0.0000063,4.9859897,841.448931
1.66225,123.6998374,17.5974886,0,0.0168606,-0.0000055,4.9733955,841.2528188
1.67225,123.4259474,17.9690274,0,0.019585,-0.0000067,4.9607211,841.0554558
1.68225,123.1432691,18.3890552,0,0.0220718,-0.0000068,4.9479664,840.8568448
1.69225,122.8520875,18.8527881,0,0.0243056,-0.0000088,4.9351318,840.6569886
1.70225,122.5553191,19.33709,0,0.0262476,-0.0000072,4.9222174,840.4558901
1.71225,122.259741,19.7937437,0,0.0279363,-0.0000084,4.9092234,840.2535523
