# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.102,0.4434191,9.5653182,102.1364804,9.5886757,102.3858872,0.0310069,0,0.0310069,0,0.6688722,7.1420785,33,-106.9999997,9.791394,34.9876261,0,0,0,29511.8261139,7958.8010321,20.0891358,0.1115625,NaN,170.7047999,NaN,0.0367435,2124941.7501772,3310.4549677,0.5976289,0.3913213,0.3786546,0.3078792,0.0129046,0.0705375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001174,15.748,194.778355,86,0,7.0735499,5.9751178,857.4264326,334.9198214,0.002,0.206683
0.104,0.4627539,9.7694731,102.0830602,9.7933292,102.3323366,0.0323589,0,0.0323589,0,0.6831481,7.138343,33,-106.9999997,9.791394,34.4741558,0,0,0,29508.6481882,7955.6231064,20.0870042,0.1115587,NaN,170.6962586,NaN,0.0372589,2154747.9075778,3308.5437742,0.6229555,0.3905319,0.3838568,0.307088,0.0129035,0.0705404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011991,15.748,194.778355,86,0,7.0806494,5.9749921,857.4243759,334.9197452,0.002,0.208551
0.106,0.4824969,9.9735212,102.0296153,9.9978755,102.2787612,0.0337395,0,0.0337395,0,0.6974165,7.1346057,33,-106.9999996,9.7913939,33.9750086,0,0,0,29505.4702626,7952.4451808,20.0848722,0.1115549,NaN,170.6877155,NaN,0.037777,2184706.8789998,3306.6325806,0.6486746,0.3897525,0.388817,0.3063067,0.0129024,0.0705433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012241,15.748,194.778355,86,0,7.0877489,5.9748638,857.4222758,334.9196674,0.002,0.2105747
0.108,0.5026479,10.1774624,101.9761458,10.2023147,102.2251612,0.0351486,0,0.0351486,0,0.7116775,7.1308668,33,-106.9999996,9.7913938,33.4896673,0,0,0,29502.2923369,7949.2672551,20.0827398,0.1115511,NaN,170.6791705,NaN,0.0382977,2214811.5577249,3304.7213871,0.6747794,0.388983,0.3935431,0.3055352,0.0129015,0.0705464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012492,15.748,194.778355,86,0,7.0948484,5.9747328,857.4201323,334.9195881,0.002,0.2128082
0.11,0.5232066,10.3812965,101.922652,10.4066466,102.1715368,0.0365862,0,0.0365862,0,0.725931,7.1271261,33,-106.9999996,9.7913938,33.0176349,0,0,0,29499.1144113,7946.0893295,20.0806069,0.1115472,NaN,170.6706237,NaN,0.0388207,2245055.1886869,3302.8101935,0.7012629,0.3882235,0.3980433,0.3047734,0.0129006,0.0705494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012742,15.748,194.778355,86,0,7.1019478,5.9745992,857.4179455,334.9195071,0.002,0.2147495
0.112,0.544173,10.5850513,101.8830348,10.6108989,102.1318228,0.0380523,0,0.0380523,0,0.7401789,7.1243558,33,-106.9999996,9.7913937,32.5583692,0,0,0,29495.9082194,7942.8831376,20.0784546,0.1115434,NaN,170.661999,NaN,0.0393461,2275435.3739884,3301.3068545,0.7281222,0.3874736,0.4023261,0.3040213,0.0128998,0.0705526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012992,15.748,194.778355,86,0,7.1090473,5.9744629,857.4157152,334.9194245,0.002,0.2166328
0.114,0.5655469,10.7888925,101.9262746,10.8152379,102.1751681,0.0395469,0,0.0395469,0,0.7544329,7.1273794,33,-106.9999996,9.7913937,32.1110372,0,0,0,29492.6737613,7939.6486796,20.0762829,0.1115395,NaN,170.6532964,NaN,0.0398742,2305970.403766,3302.2506426,0.7553734,0.3867328,0.4064027,0.3032781,0.012899,0.0705558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013242,15.748,194.778355,86,0,7.1161468,5.9743239,857.4134417,334.9193403,0.002,0.2188007
0.116,0.5873286,10.9928478,101.9833074,11.0196913,102.2323403,0.04107,0,0.04107,0,0.7686948,7.1313676,33,-106.9999996,9.7913936,31.6751703,0,0,0,29489.4393033,7936.4142215,20.0741108,0.1115356,NaN,170.6445919,NaN,0.0404049,2336658.9287591,3303.6022852,0.7830153,0.386001,0.4102809,0.3025436,0.0128983,0.070559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013492,15.748,194.778355,86,0,7.1232463,5.9741824,857.4111247,334.9192545,0.002,0.2206649
0.118,0.6095184,11.1969172,102.0403398,11.2242589,102.2895119,0.0426217,0,0.0426217,0,0.7829647,7.1353557,33,-106.9999995,9.7913935,31.2503814,0,0,0,29486.2048452,7933.1797634,20.0719382,0.1115318,NaN,170.6358854,NaN,0.0409382,2367495.8582111,3304.9539278,0.8110429,0.3852779,0.4139677,0.3018179,0.0128977,0.0705623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013743,15.748,194.778355,86,0,7.1303458,5.9740381,857.4087644,334.9191671,0.002,0.2225555
0.12,0.6321164,11.4011007,102.0973717,11.428941,102.3466831,0.0442019,0,0.0442019,0,0.7972426,7.1393437,33,-106.9999995,9.7913935,30.8362979,0,0,0,29482.9703871,7929.9453053,20.0697652,0.1115279,NaN,170.627177,NaN,0.041474,2398476.3303354,3306.3055703,0.8394518,0.3845636,0.4174701,0.3011007,0.0128972,0.0705657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013993,15.748,194.778355,86,0,7.1374452,5.9738912,857.4063606,334.9190781,0.002,0.224379
0.122,0.6551229,11.6053982,102.1544035,11.6337374,102.4038541,0.0458107,0,0.0458107,0,0.8115285,7.1433318,33,-106.9999995,9.7913934,30.4325612,0,0,0,29479.735929,7926.7108472,20.0675917,0.111524,NaN,170.6184668,NaN,0.0420122,2429595.7055807,3307.6572129,0.8682374,0.383858,0.4207947,0.3003921,0.0128967,0.0705691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014244,15.748,194.778355,86,0,7.1445447,5.9737417,857.4039133,334.9189875,0.002,0.2262069
0.124,0.6785381,11.8098097,102.2114351,11.8386481,102.461025,0.047448,0,0.047448,0,0.8258223,7.1473198,33,-106.9999995,9.7913933,30.0388266,0,0,0,29476.5014709,7923.4763892,20.0654177,0.1115201,NaN,170.6097546,NaN,0.0425528,2460849.5553078,3309.0088555,0.8973955,0.3831609,0.4239483,0.299692,0.0128963,0.0705726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014495,15.748,194.778355,86,0,7.1516442,5.9735895,857.4014226,334.9188952,0.002,0.2282755
0.126,0.7023623,12.0143354,102.2684668,12.0436732,102.518196,0.049114,0,0.049114,0,0.8401242,7.1513078,33,-106.9999995,9.7913932,29.6547622,0,0,0,29473.2670128,7920.2419311,20.0632433,0.1115162,NaN,170.6010405,NaN,0.0430955,2492233.6510542,3310.3604981,0.9269219,0.3824723,0.4269374,0.2990001,0.012896,0.0705762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014746,15.748,194.778355,86,0,7.1587437,5.9734346,857.3988884,334.9188014,0.002,0.2305553
0.128,0.7265956,12.2189751,102.3254987,12.2488126,102.5753671,0.0508085,0,0.0508085,0,0.854434,7.1552959,33,-106.9999995,9.7913932,29.2800489,0,0,0,29470.0325548,7917.007473,20.0610685,0.1115123,NaN,170.5923245,NaN,0.0436405,2523743.9543593,3311.7121407,0.9568127,0.3817921,0.4297681,0.2983166,0.0128958,0.0705798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014997,15.748,194.778355,86,0,7.1658432,5.9732771,857.3963107,334.9187059,0.002,0.2331989
0.13,0.7512383,12.4237289,102.3825308,12.4540664,102.6325385,0.0525317,0,0.0525317,0,0.8687518,7.159284,33,-106.9999994,9.7913931,28.9143798,0,0,0,29466.7980967,7913.7730149,20.0588932,0.1115085,NaN,170.5836065,NaN,0.0441876,2555376.607126,3313.0637833,0.9870641,0.3811202,0.4324468,0.2976412,0.0128956,0.0705834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015249,15.748,194.778355,86,0,7.1729426,5.973117,857.3936894,334.9186089,0.002,0.2355836
0.132,0.7762906,12.6285967,102.4395635,12.6594345,102.6897104,0.0542835,0,0.0542835,0,0.8830775,7.1632721,33,-106.9999994,9.791393,28.5574597,0,0,0,29463.5636386,7910.5385568,20.0567175,0.1115046,NaN,170.5748867,NaN,0.0447368,2587127.9224921,3314.4154259,1.0176723,0.3804564,0.4349793,0.2969738,0.0128955,0.0705872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00155,15.748,194.778355,86,0,7.1800421,5.9729541,857.3910246,334.9185102,0.002,0.2372907
0.134,0.8017528,12.8335787,102.4965966,12.864917,102.7468829,0.056064,0,0.056064,0,0.8974112,7.1672602,33,-106.9999994,9.7913929,28.2090046,0,0,0,29460.3291805,7907.3040987,20.0545413,0.1115007,NaN,170.566165,NaN,0.0452879,2618994.3761884,3315.7670684,1.0486339,0.3798007,0.4373716,0.2963144,0.0128954,0.0705909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015752,15.748,194.778355,86,0,7.1871416,5.9727886,857.3883161,334.9184099,0.002,0.2389756
0.136,0.827625,13.0386747,102.5536305,13.0705138,102.804056,0.0578732,0,0.0578732,0,0.911753,7.1712484,33,-106.9999994,9.7913929,27.8687412,0,0,0,29457.0947224,7904.0696407,20.0523647,0.1114968,NaN,170.5574413,NaN,0.045841,2650972.5983567,3317.118711,1.0799455,0.379153,0.439629,0.2956628,0.0128954,0.0705948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016003,15.748,194.778355,86,0,7.1942411,5.9726204,857.3855641,334.918308,0.002,0.2406919
0.138,0.8539076,13.2438847,102.6106651,13.276225,102.8612299,0.059711,0,0.059711,0,0.9261026,7.1752367,33,-106.9999994,9.7913928,27.536407,0,0,0,29453.8602644,7900.8351826,20.0501876,0.1114929,NaN,170.5487157,NaN,0.046396,2683059.3658073,3318.4703536,1.1116036,0.3785131,0.4417573,0.2950189,0.0128955,0.0705987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016255,15.748,194.778355,86,0,7.2013406,5.9724496,857.3827684,334.9182045,0.002,0.2501134
0.14,0.8806006,13.4492089,102.6677007,13.4820505,102.9184047,0.0615776,0,0.0615776,0,0.9404603,7.179225,33,-106.9999993,9.7913927,27.2117491,0,0,0,29450.6258063,7897.6007245,20.0480101,0.111489,NaN,170.5399882,NaN,0.0469527,2715251.5946912,3319.8219962,1.1436053,0.377881,0.4437615,0.2943826,0.0128957,0.0706027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016507,15.748,194.778355,86,0,7.20844,5.9722761,857.379929,334.9180993,0.002,0.2522112
0.142,0.9077045,13.6546471,102.7247372,13.6879904,102.9755805,0.0634729,0,0.0634729,0,0.9548259,7.1832134,33,-106.9999993,9.7913926,26.8945244,0,0,0,29447.3913482,7894.3662664,20.0458322,0.1114852,NaN,170.5312588,NaN,0.0475113,2747546.3335657,3321.1736388,1.1759475,0.3772565,0.4456467,0.2937539,0.0128959,0.0706067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016759,15.748,194.778355,86,0,7.2155395,5.9720999,857.3770459,334.9179926,0.002,0.2540604
0.144,0.9352193,13.8601994,102.7817748,13.8940446,103.0327574,0.0653969,0,0.0653969,0,0.9691996,7.1872018,33,-106.9999993,9.7913925,26.5844988,0,0,0,29444.1568901,7891.1318083,20.0436537,0.1114813,NaN,170.5225274,NaN,0.0480716,2779940.7568337,3322.5252814,1.2086273,0.3766394,0.4474179,0.2931325,0.0128962,0.0706108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017012,15.748,194.778355,86,0,7.222639,5.9719211,857.3741191,334.9178842,0.002,0.2558346
0.146,0.9631454,14.0658658,102.8388136,14.1002132,103.0899355,0.0673497,0,0.0673497,0,0.9835812,7.1911904,33,-106.9999993,9.7913925,26.2814473,0,0,0,29440.922432,7887.8973502,20.0414749,0.1114774,NaN,170.5137942,NaN,0.0486336,2812432.1585344,3323.876924,1.2416418,0.3760298,0.4490797,0.2925184,0.0128965,0.0706149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017264,15.748,194.778355,86,0,7.2297385,5.9717396,857.3711486,334.9177742,0.002,0.2573892
0.148,0.9914829,14.2716463,102.8958537,14.3064962,103.1471149,0.0693312,0,0.0693312,0,0.9979707,7.195179,33,-106.9999993,9.7913924,25.9851532,0,0,0,29437.6879739,7884.6628922,20.0392956,0.1114735,NaN,170.505059,NaN,0.0491972,2845017.9464687,3325.2285665,1.2749883,0.3754275,0.4506368,0.2919114,0.012897,0.0706191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017517,15.748,194.778355,86,0,7.2368379,5.9715554,857.3681343,334.9176625,0.002,0.2590684
0.15,1.0202321,14.4775408,102.9528952,14.5128935,103.2042957,0.0713416,0,0.0713416,0,1.0123683,7.1991677,33,-106.9999992,9.7913923,25.6954079,0,0,0,29434.4535159,7881.4284341,20.0371158,0.1114696,NaN,170.4963219,NaN,0.0497624,2877695.6366395,3326.5802091,1.3086644,0.3748324,0.4520935,0.2913116,0.0128974,0.0706234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017769,15.748,194.778355,86,0,7.2439374,5.9713685,857.3650762,334.9175493,0.002,0.2615883
0.152,1.0493932,14.6835495,103.0099454,14.7194052,103.2614852,0.0733807,0,0.0733807,0,1.0267738,7.2031571,33,-106.9999992,9.7913922,25.3459205,0,0,0,29431.2190578,7878.193976,20.0349356,0.1114657,NaN,170.4875829,NaN,0.0502965,2908573.4071071,3327.9318517,1.3424514,0.374278,0.4539702,0.2907526,0.0128979,0.0706275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018022,15.748,194.778355,86,0,7.2287312,5.9711789,857.3619743,334.9174344,0.002,0.264421
0.154,1.0789664,14.8896722,103.0669992,14.9260313,103.3186783,0.0754487,0,0.0754487,0,1.0411873,7.2071467,33,-106.9999992,9.7913921,25.003627,0,0,0,29427.9845997,7874.9595179,20.0327549,0.1114619,NaN,170.478842,NaN,0.0508327,2939574.769951,3329.2834943,1.3765039,0.373729,0.4557183,0.2901988,0.0128985,0.0706316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018275,15.748,194.778355,86,0,7.213525,5.9709867,857.3588285,334.917318,0.002,0.2669273
0.156,1.108952,15.0959091,103.1240567,15.1327718,103.3758751,0.0775455,0,0.0775455,0,1.0556088,7.2111365,33,-106.9999992,9.791392,24.6683322,0,0,0,29424.7501416,7871.7250598,20.0305738,0.111458,NaN,170.4700991,NaN,0.0513711,2970696.5521374,3330.6351369,1.4108175,0.3731853,0.4573424,0.2896503,0.0128991,0.0706358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018528,15.748,194.778355,86,0,7.1983188,5.9707918,857.3556389,334.9171998,0.002,0.2690081
0.158,1.1393501,15.3022601,103.181118,15.3396267,103.4330758,0.0796711,0,0.0796711,0,1.0700383,7.2151266,33,-106.9999991,9.7913919,24.339847,0,0,0,29421.5156835,7868.4906018,20.0283922,0.1114541,NaN,170.4613543,NaN,0.0519114,3001935.6977883,3331.9867795,1.4453879,0.3726469,0.4588471,0.289107,0.0128998,0.0706401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018782,15.748,194.778355,86,0,7.1831126,5.9705942,857.3524054,334.9170801,0.002,0.2709021
0.16,1.1701611,15.5087252,103.2381833,15.546596,103.4902804,0.0818256,0,0.0818256,0,1.0844757,7.219117,33,-106.9999991,9.7913918,24.0179881,0,0,0,29418.2812254,7865.2561437,20.0262102,0.1114502,NaN,170.4526076,NaN,0.0524538,3033289.2633471,3333.3384221,1.4802107,0.3721138,0.4602369,0.2885688,0.0129006,0.0706444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019035,15.748,194.778355,86,0,7.1679063,5.970394,857.349128,334.9169587,0.002,0.2728962
0.162,1.2013852,15.7153045,103.2952527,15.7536797,103.5474892,0.084009,0,0.084009,0,1.0989211,7.2231077,33,-106.9999991,9.7913917,23.7025778,0,0,0,29415.0467674,7862.0216856,20.0240278,0.1114463,NaN,170.443859,NaN,0.052998,3064754.4129689,3334.6900646,1.515282,0.3715858,0.461516,0.2880357,0.0129014,0.0706488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019289,15.748,194.778355,86,0,7.1527001,5.970191,857.3458067,334.9168357,0.002,0.274576
0.164,1.2330224,15.9219979,103.3523264,15.9608778,103.6047022,0.0862213,0,0.0862213,0,1.1133746,7.2270987,33,-106.9999991,9.7913916,23.3934437,0,0,0,29411.8123093,7858.7872275,20.0218448,0.1114424,NaN,170.4351085,NaN,0.0535442,3096328.4141033,3336.0417072,1.5505978,0.3710631,0.4626887,0.2875077,0.0129022,0.0706532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019542,15.748,194.778355,86,0,7.1374939,5.9699854,857.3424414,334.9167111,0.002,0.2763024
0.166,1.2650732,16.1288055,103.4094045,16.1681904,103.6619197,0.0884625,0,0.0884625,0,1.1278359,7.23109,33,-106.9999991,9.7913915,23.0904188,0,0,0,29408.5778512,7855.5527694,20.0196615,0.1114386,NaN,170.426356,NaN,0.0540922,3128008.6332632,3337.3933498,1.5861542,0.3705455,0.463759,0.2869846,0.0129031,0.0706577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019796,15.748,194.778355,86,0,7.1222877,5.969777,857.3390321,334.9165849,0.002,0.2785499
0.168,1.2975378,16.3357272,103.466487,16.3756174,103.7191417,0.0907327,0,0.0907327,0,1.1423053,7.2350816,33,-106.999999,9.7913914,22.7933412,0,0,0,29405.3433931,7852.3183113,20.0174777,0.1114347,NaN,170.4176016,NaN,0.054642,3159792.5319728,3338.7449924,1.6219476,0.3700329,0.464731,0.2864666,0.0129041,0.0706623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002005,15.748,194.778355,86,0,7.1070815,5.969566,857.3355788,334.916457,0.002,0.2805349
0.17,1.3304163,16.5427631,103.5235743,16.5831589,103.7763683,0.0930318,0,0.0930318,0,1.1567827,7.2390735,33,-106.999999,9.7913913,22.5020541,0,0,0,29402.108935,7849.0838533,20.0152934,0.1114308,NaN,170.4088453,NaN,0.0551935,3191677.6628876,3340.096635,1.6579744,0.3695254,0.4656084,0.2859534,0.0129051,0.0706669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020304,15.748,194.778355,86,0,7.0918753,5.9693523,857.3320815,334.9163275,0.002,0.2822897
0.172,1.3637089,16.7499132,103.5806663,16.7908148,103.8335997,0.0953598,0,0.0953598,0,1.171268,7.2430658,33,-106.999999,9.7913912,22.2164052,0,0,0,29398.874477,7845.8493952,20.0131087,0.1114269,NaN,170.400087,NaN,0.0557468,3223661.6660811,3341.4482776,1.6942311,0.3690229,0.466395,0.2854451,0.0129062,0.0706716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020559,15.748,194.778355,86,0,7.076669,5.9691359,857.3285401,334.9161964,0.002,0.2840413
0.174,1.397416,16.9571775,103.6377631,16.9985852,103.890836,0.0977168,0,0.0977168,0,1.1857614,7.2470584,33,-106.999999,9.7913911,21.9362473,0,0,0,29395.6400189,7842.6149371,20.0109235,0.111423,NaN,170.3913268,NaN,0.0563018,3255742.2654901,3342.7999202,1.7307145,0.3685252,0.4670943,0.2849416,0.0129073,0.0706763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020813,15.748,194.778355,86,0,7.0614628,5.9689168,857.3249546,334.9160636,0.002,0.2857849
0.176,1.4315378,17.164556,103.694865,17.2064701,103.9480773,0.1001029,0,0.1001029,0,1.2002627,7.2510513,33,-106.9999989,9.791391,21.6614374,0,0,0,29392.4055608,7839.380479,20.0087379,0.1114191,NaN,170.3825647,NaN,0.0568584,3287917.2655128,3344.1515627,1.7674212,0.3680325,0.4677099,0.2844429,0.0129085,0.0706811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021067,15.748,194.778355,86,0,7.0462566,5.968695,857.3213251,334.9159292,0.002,0.2873914
0.178,1.4660744,17.3720488,103.7519719,17.4144695,104.0053237,0.1025179,0,0.1025179,0,1.214772,7.2550446,33,-106.9999989,9.7913909,21.391837,0,0,0,29389.1711027,7836.1460209,20.0065518,0.1114153,NaN,170.3738007,NaN,0.0574165,3320184.5477541,3345.5032053,1.8043481,0.3675446,0.468245,0.2839488,0.0129097,0.070686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021322,15.748,194.778355,86,0,7.0310504,5.9684705,857.3176514,334.9157931,0.002,0.2890583
0.18,1.5010261,17.5796557,103.8090841,17.6225834,104.0625753,0.104962,0,0.104962,0,1.2292893,7.2590383,33,-106.9999989,9.7913908,21.1273118,0,0,0,29385.9366446,7832.9115628,20.0043653,0.1114114,NaN,170.3650347,NaN,0.0579763,3352542.0679109,3346.8548479,1.8414923,0.3670614,0.468703,0.2834595,0.012911,0.0706909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021577,15.748,194.778355,86,0,7.0158442,5.9682433,857.3139335,334.9156555,0.002,0.2907458
0.182,1.5363931,17.7873769,103.8662015,17.8308118,104.1198322,0.1074351,0,0.1074351,0,1.2438146,7.2630323,33,-106.9999988,9.7913907,20.8677317,0,0,0,29382.7021865,7829.6771048,20.0021783,0.1114075,NaN,170.3562668,NaN,0.0585376,3384987.8527927,3348.2064905,1.8788507,0.366583,0.469087,0.2829747,0.0129124,0.0706959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021832,15.748,194.778355,86,0,7.000638,5.9680134,857.3101715,334.9155161,0.002,0.292545
0.184,1.5721757,17.9952123,103.9233243,18.0391547,104.1770945,0.1099372,0,0.1099372,0,1.2583478,7.2670268,33,-106.9999988,9.7913906,20.6129705,0,0,0,29379.4677285,7826.4426467,19.9999909,0.1114036,NaN,170.347497,NaN,0.0591004,3417519.9974708,3349.5581331,1.9164206,0.3661092,0.4693999,0.2824944,0.0129138,0.070701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022087,15.748,194.778355,86,0,6.9854317,5.9677809,857.3063652,334.9153752,0.002,0.2945306
0.186,1.608374,18.2031619,103.9804527,18.2476122,104.2343623,0.1124685,0,0.1124685,0,1.2728891,7.2710216,33,-106.9999988,9.7913905,20.3629058,0,0,0,29376.2332704,7823.2081886,19.997803,0.1113997,NaN,170.3387252,NaN,0.0596646,3450136.6625511,3350.9097757,1.9541993,0.36564,0.4696449,0.2820187,0.0129152,0.0707061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022342,15.748,194.778355,86,0,6.9702255,5.9675456,857.3025147,334.9152326,0.002,0.2969995
0.188,1.6449884,18.4112259,104.0375866,18.4561842,104.2916357,0.1150288,0,0.1150288,0,1.2874383,7.2750168,33,-106.9999988,9.7913904,20.1174191,0,0,0,29372.9988123,7819.9737305,19.9956147,0.1113958,NaN,170.3299516,NaN,0.0602303,3482836.0715651,3352.2614183,1.9921841,0.3651754,0.4698245,0.2815474,0.0129168,0.0707113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022598,15.748,194.778355,86,0,6.9550193,5.9673076,857.29862,334.9150884,0.002,0.2989222
0.19,1.6820191,18.6194041,104.0947261,18.6648708,104.3489149,0.1176182,0,0.1176182,0,1.3019956,7.2790123,33,-106.9999987,9.7913903,19.8763952,0,0,0,29369.7643542,7816.7392724,19.9934259,0.111392,NaN,170.3211759,NaN,0.0607974,3515616.5084736,3353.6130608,2.0303724,0.3647152,0.4699417,0.2810804,0.0129183,0.0707165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022853,15.748,194.778355,86,0,6.9398131,5.9670669,857.294681,334.9149425,0.002,0.3006715
0.192,1.7194661,18.8276966,104.1518715,18.8736719,104.4061997,0.1202368,0,0.1202368,0,1.3165608,7.2830083,33,-106.9999987,9.7913902,19.6397227,0,0,0,29366.5298961,7813.5048144,19.9912367,0.1113881,NaN,170.3123984,NaN,0.0613659,3548476.3152789,3354.9647034,2.0687618,0.3642595,0.469999,0.2806178,0.0129199,0.0707218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023109,15.748,194.778355,86,0,6.9246069,5.9668235,857.2906977,334.914795,0.002,0.3025653
0.194,1.7573299,19.0361034,104.2090226,19.0825876,104.4634905,0.1228845,0,0.1228845,0,1.331134,7.2870047,33,-106.9999987,9.79139,19.4072935,0,0,0,29363.295438,7810.2703563,19.989047,0.1113842,NaN,170.3036189,NaN,0.0619357,3581413.8897403,3356.316346,2.1073498,0.3638082,0.4699988,0.2801595,0.0129216,0.0707271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023365,15.748,194.778355,86,0,6.9094007,5.9665774,857.2866701,334.9146459,0.002,0.3042991
0.196,1.7956107,19.2446245,104.2661797,19.291618,104.5207871,0.1255613,0,0.1255613,0,1.3457152,7.2910015,33,-106.9999987,9.7913899,19.1790025,0,0,0,29360.06098,7807.0358982,19.9868568,0.1113803,NaN,170.2948375,NaN,0.0625069,3614427.6831876,3357.6679886,2.1461343,0.3633613,0.4699438,0.2797054,0.0129234,0.0707326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002362,15.748,194.778355,86,0,6.8941945,5.9663285,857.2825981,334.9144951,0.002,0.3060179
0.198,1.8343085,19.45326,104.3233428,19.5007629,104.5780898,0.1282673,0,0.1282673,0,1.3603045,7.2949988,33,-106.9999986,9.7913898,18.9547482,0,0,0,29356.8265219,7803.8014401,19.9846662,0.1113764,NaN,170.2860541,NaN,0.0630793,3647516.19843,3359.0196312,2.185113,0.3629186,0.4698362,0.2792554,0.0129251,0.0707381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023877,15.748,194.778355,86,0,6.8789882,5.966077,857.2784818,334.9143427,0.002,0.3076475
0.2,1.8734238,19.6620098,104.380512,19.7100224,104.6353986,0.1310026,0,0.1310026,0,1.3749017,7.2989964,33,-106.9999986,9.7913897,18.7344316,0,0,0,29353.5920638,7800.566982,19.9824752,0.1113726,NaN,170.2772688,NaN,0.0636531,3680677.9877539,3360.3712738,2.2242836,0.3624802,0.4696783,0.2788096,0.012927,0.0707436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024133,15.748,194.778355,86,0,6.863782,5.9658227,857.274321,334.9141886,0.002,0.3095627
